0 麻瓜用打蛋器千什么用 搅合鸡蛋 
0 麻瓜作家查尔斯狄更斯写了下面哪部小说 远大前程 
0 全世界最高的麻瓜建的建筑是 哈利法塔 
0 麻瓜用气炸锅做什么 烹饪食物 
0 在国际巫师联合会保密法签署后，下列哪项没有发生 麻瓜的猎巫行动加剧了 
0 扩音器是什么东西什么人 放大声音的设备 
0 下列哪项不是麻瓜的时髦 侏儒蒲 
0 牙线是用来千什么的 清理牙齿 
0 下列哪项不是麻瓜的一种能量来源 闪电能 
0 灯泡是什么 把电转变成光的装置 
0 哪种方便的工具能让麻瓜用电来追寻他们的位置 卫星导航 
0 麻瓜在哪个部位戴上耳机 耳朵 
0 在英国最受欢迎的麻瓜运动是 英式足球 
0 洗涤液是什么东西什么人 用于清洗的一种物质 
0 什么设备能让麻瓜远距离沟通 电话 
0 英国的麻瓜平均每天用于通勤的时间大概有多久 O.0409722222222 
0 下列哪项不是麻瓜小孩玩的游戏 高布石游戏 
0 麻瓜使用机器人的目的不包括下列哪项 剪头发 
0 声呐是什么 探测水上或水下物体的装置 
0 麻瓜的圣诞拉炮里不会冒出下列哪项 活老鼠 
0 伊尔弗莫尼被施了魔法，好不让麻瓜看到什么东西才能让它现形 云雾环绕 
0 麻瓜用玩偶做什么 娱乐 
0 哪位魔法作者在凡尘俗世的哲学为什么麻瓜们不喜欢创根问底中断定麻瓜会忽视魔法现象 莫迪克斯埃格教授 
0 总的来说，下列哪项麻瓜交通是最快的 飞机 
0 麻瓜用冰箱做什么 储藏易腐烂的食物 
0 哪位英国女巫因主张废除国际巫师联合会保密法而出名 卡洛塔平克斯通 
0 驱动汽车的不包括下列哪项 巧克力 
0 麻瓜在哪个部位戴上隐形眼镜 眼睛 
0 下列哪项不是麻瓜工程类职业的分支 动物 
0 下列哪项不是麻瓜剧作家威廉莎士比亚的作品 俄狄浦斯王 
0 麻瓜经常目击到哪种北美的神奇生物 大脚怪 
0 在麻瓜迷信中，什么东西可以驱赶狼人 银 
0 根据麻瓜研究课，下列哪项对于麻瓜的陈述是错误的 他们比巫师低等 
0 下列哪项不是麻瓜的卡牌游戏 噼啪爆炸牌 
0 电脑鼠标是什么东西什么人 用来和电脑互动的设备 
0 橡皮筋的用途是 把某物绑在一起 
0 下列哪项不是麻瓜的通勤方式 施了魔法的马桶 
0 下列哪项不是存储麻瓜音乐的设备 搅拌机 
0 下面哪位著名的巫师是麻瓜出身 赫敏格兰杰 
0 下列哪项对于麻瓜出身的巫师的观点是正确的 他们通常族谱里有位会魔法的 
0 温度计是什么东西什么人 测量气温的用具 
0 麻瓜可能会怎么使用土豆削皮器 给土豆削皮 
0 麻瓜棋和巫师棋的不同之处是 麻瓜棋的棋子不会动 
0 汽车是什么 一种有轮子机动的运载工具 
0 沙滩球是什么东西什么人 一种充气玩具 
0 哪种神奇生物因为对麻瓜和哑炮的恶意而得名 燕尾狗 
0 对未成年巫师加以合理约束法的第几段中规定，知故犯地当着麻瓜的面使用魔法属于犯罪行为 第三段 
0 什么是停车场 停放汽车的地方 
0 下列哪项对于麻瓜的陈述是对的 他们都很特别 
0 麻瓜如果想和某人联络，可能会怎么做 给他们打电话 
0 为了保证邮件的正常投递，麻瓜在邮寄前要做什么事 贴上邮票 
0 下列英国的村庄中哪个是唯一一个居民全部是会魔法的 霍格莫德 
0 麻瓜用蛙鞋做什么 潜水 
0 下列哪项不属于计算机的硬件 过滤器 
0 双方球员对阵争球是哪个麻瓜运动中的一部分 橄榄球 
0 除草机是什么东西什么人 割草的机器 
0 麻瓜把刺佬儿错当成了什么 刺猬 
0 超市是什么 卖食物的商店 
0 麻瓜可能会怎么使用微波炉 给食物加热 
0 麻瓜用什么东西复制物品 复印机 
0 麻瓜用水管做什么用 给花园浇水 
0 电子游戏的用途不包括下列哪项 驱除害虫 
0 棒球运动员用什么接什么 用手套接球棒 
0 牛奶工是什么东西什么人 配送并贩卖牛奶的麻瓜 
0 麻瓜用下列哪项物品听音乐 耳塞式耳机 
0 麻瓜用公用电话亭做什么 联系某人或要求服务 
0 下列哪项不是麻瓜的一种音乐类型 巫师爵士 
0 麻瓜往滚筒甩干机里放什么东西 湿衣物 
0 麻瓜用立体音响做什么 听音乐 
0 下列哪项不是一种麻瓜音乐类型 白噪音 
0 哪位身为麻瓜的英国政府官员被告知了魔法的存在 首相 
0 如果麻瓜想让携带的饮料保冷，可能会使用什么 杯套 
0 电影是什么东西什么人 讲故事的动态影像的录像 
0 在大批麻瓜面前最好不要穿什么 翠绿色斗篷 
0 如果麻瓜想要生火，可能会用什么东西 火柴 
0 链锯的主要用途是 砍树 
0 麻瓜的电器通常用什么充电 电池 
0 阿尔奇埃姆斯洛领导的哪个边缘团体声称麻瓜裤子从源头堵住了魔法流，并坚持在公共场合穿睡衣 新鲜空气清新一切F.A.R.T. 
0 英国的麻瓜货币是 英镑 
0 麻瓜用跑步机来做什么 锻炼身体 
0 如果一个麻瓜想出国旅游，可能会使用哪种交通工具 飞机 
0 麻瓜出身的男巫女巫们如何得知他们被霍格沃茨录取了 学校会派出专门的信使当面告知他们 
0 下列哪项标准不是国际巫师联合会保密法要求巫师在面对麻瓜时穿衣服要符合的标准 要时髦 
0 麻瓜能看到下列哪种东西 幽灵 
0 麻瓜不会用下列哪项物品沟通 指南针 
0 出租车是什么 可租赁的交通工具 
0 下列哪种宠物不适合送给麻瓜 鳄鱼 
0 麻瓜社区里什么东西看着很异常 看地图的虎斑猫 
0 下列哪项不适合麻瓜上班穿 晨袍 
0 保龄球是用来干什么的 种滚击木瓶的游戏 
0 微波炉如何加热食物 电磁波 
0 下列哪项不是麻瓜的饮料 峡谷水 
0 下列哪项不是一种麻瓜交通方式 除草机 
0 下列哪项不是天然气的用途 清洗汽车 
0 下列哪项不是巫师不使用麻瓜技术的原因 麻瓜技术不够方便 
0 麻瓜将所有东西都电器化了，除了下述哪项 勺子 
0 隐形眼镜是什么东西 矫正视力的眼部用品 
0 下列哪项麻瓜发明的效果不能完全被魔法复制 电视 
0 主机板是什么东西什么人 计算机的零件 
0 下列哪项活动是不能在游乐场做的 抢银行 
0 曲球拿球杆追赶什么东西 球 
0 牛仔可能会搭乘什么移动 马匹 
3 麻瓜世界中通过酸碱度来衡量物体的酸性和碱性，酸碱度为多少是中性 7 
0 麻瓜用闹钟来做什么 让他们起床 
0 什么是自拍 一种自画像式的照片 
0 像魁地奇一样，麻瓜热衷于一种名叫足球的运动一般来说，一支足球队在场有多少人 11 
0 燕尾狗和哪种非神奇生物很像 狗 
0 下列哪种神奇生物麻瓜不认为是虚拟的 球遁鸟一角鲸 
0 哪个国家于1942年首次发射麻瓜火箭发射进入太空 德国 
0 麻瓜们不用啸叫咒，而是用什么防贼 家庭安全系统 
0 下列哪项不是麻瓜庆祝万圣节的方式 装饰鸡蛋 
0 麻瓜没有送宇宙飞船登上过哪个天体 土星 
0 魔法部拜访了英国哪位麻瓜官员 首相 
0 麻瓜保护法是设计来保护麻瓜不受什么伤害的 有害的魔法制品 
0 来自伦敦的麻瓜管他们的快速运输系统叫什么 伦敦地铁 
0 麻瓜用什么工具能看清肉眼看不清的微小物品 显微镜 
0 麻瓜用什么来传递包裹 邮递员 
0 伐木工是什么东西什么人 砍伐并加工树木的麻瓜 
0 如果麻瓜想要把某物固定在某处，他们会用什么 强糊 
0 如果麻瓜想要把某物固他们会用什么 糨糊 
0 冰箱的发明是如何改变了麻瓜的家庭生活的 它延长了食物保鲜期 
0 渡渡鸟是麻瓜对哪种魔法生物的称呼 球遁鸟 
0 麻瓜在他们的花园里摆放哪种神奇动物的雕像 地精 
0 下列哪项不是麻瓜的火箭类型 风力发电型 
0 什么是因特网 相互连接的电脑网络系统 
0 哪位麻瓜发明家创造了带有高速汽油引擎的四轮汽车 戈特利布戴姆勒 
0 麻瓜也有会动的楼梯电力驱动的楼梯叫什么 扶梯 
0 下列哪项不是导致中世纪结束，文艺复兴开始的因素 霍格沃茨建校 
0 第一个彩色电视节目是何时播出的 1951 
0 哪种魔法交通方式被禁用魔法物品登记薄定义为麻瓜制品从而在英国被禁 飞毯 
0 哪位物理学家、化学家根本上改变了麻瓜对放射物质的认知 玛丽居里 
0 霍格沃茨特快从哪个麻瓜火车站的9%站台发车 国王十字车站 
0 宇航员是什么东西什么人 到太空去的麻瓜 
0 内燃机给哪种麻瓜发明提供动力 汽车 
0 橡胶鸭的主要功能是 泡澡时的娱乐 
0 下列哪项不是普通的麻瓜点心 巧克力蟠蜂 
0 麻瓜是哪一年登上月球的 1969 
0 记忆注销员对麻瓜使用的最常见光语是 遗忘咒 
0 披头士是什么 一个英国摇滚乐队 
0 魔法部哪个部门和麻瓜首相合作，掩盖最极端的违反保密法的事件 错误信息办公室 
0 在烤吐司机里不应该放进下列哪项 叉子 
0 国际巫师联合会保密法是什么时候颁布的 1692 
0 卓尔岛是为了保护麻瓜不受何种生物的伤害才变得不可标绘的 五足怪 
0 麻瓜可能会用什来发信号示意他们的位置 照明弹 
0 一加隆大概约等于多少英镑 5 
0 水管工是什么 安装或修理管道的麻瓜 
0 牙医治疗的是哪个身体部位 口腔 
0 麻瓜用什么举起并传送重物 起重机 
0 哪位魔法部长提出了用麻瓜蒸汽机车秘密把学生运送到霍格沃茨的主意 奥塔莱恩甘布尔 
0 麻瓜用什么设备来储存或处理数据 电脑 
0 麻瓜天文学家发现，火星有几颗卫星 2 
0 插头是什么 连接电器和电插座的东西 
0 呼啦圈是做什么用的 娱乐 
0 麻瓜发明家，亚历山大格拉汉姆贝尔是何时取得了电话的专利的 1876 
0 火药于哪里首先发明 中国 
0 麻瓜管能连接，分享，和其用户和其他设备互动的电子设备叫什么 智能设备 
0 麦克风能让麻瓜增大他们的声音和其他的声音它们的工作原理是 它们将声波转变为电子信号 
0 食品杂货店是什么 卖食品的店 
0 八种主要血型中哪个是最稀有的 AB阴性血 
0 什么是麻瓜 不懂魔法的人 
0 麻瓜的照片和魔法照片有什么区别 它们不能动 
0 在电话上售卖产品和服务的麻瓜叫什么 电话销售员 
0 子是什么东西 一种疏通管道的工具 
0 铅笔和钢笔大范围取代了羽毛笔，成为了麻瓜社会的主要书写用具铅笔芯是什么做的 石墨 
0 下述哪项不是麻瓜运动 网上冲浪 
0 因为麻瓜经常目击何种神奇生物，所以西藏设立了一支国际别动队并令其永久驻扎 雪人 
0 在麻瓜动物园不能找到什么 毒角兽 
0 麻瓜称为尼斯湖水怪的生物其实是哪种魔法生物 马形水怪 
0 麻瓜能通过电话做什么 远距离也能立刻通话 
0 麻瓜在哪里购买非处方药 药房 
0 麻瓜用什么照亮暗处 手电筒 
0 下列哪项不是一种麻瓜电视节目的类型 波特观察 
0 麻瓜的扫帚用途不包含下列哪项 飞行 
0 是谁在打雷的时候用风筝和金属钥匙做实验，从而领悟了电的科学奥秘 本杰明富兰克林 
0 麻瓜给所有东西都通了电，除了下述哪项 手帕 
0 什么让气球能飘在空中 氮氦气 
0 霍格沃茨和阿兹卡班都是不可标绘的地点这是什么意思 它们无法在地图上标出 
0 哪位麻瓜被叫做现代医学之父 希波克拉底
0 麻瓜医生用什么修复断掉的骨头 石膏 
0 如果你不想让麻瓜看见或进入一个区域，你会用什么语 驱逐麻瓜究 
0 什么麻瓜科技能自动清洁脏碗盘和餐具 洗碗机 
0 麻瓜不能在因特网上做什么 品尝奶酪 
0 下列哪项不是一种流行的麻瓜舞蹈 伍朗贡之形飞行术 
0 打火机是什么 一种可携带的生火器 
0 发胶是用来干什么的 给头发造型 
0 炸药的爆炸能力是什么给的 硝化甘油 
0 麻瓜电池里储存着什么 化学能源 
0 哪位麻瓜科学家发明了商业用途的白炽灯泡 托马斯爱迪生 
0 全世界麻瓜的网民比例大概是多少 0.595 
0 真空吸尘器是什么 扫地的机器 
0 什么是电子邮件 用电子设备发送的信息 
0 魔法部哪个部门负责处理巫师和麻瓜的关系 麻瓜联络办公室 
0 哪种麻瓜通讯装置将声音转为电子信号传导电子信号然后给接收者再生产出声音 电话 
0 麻瓜拿卷发棒给什么用 他们的头发 
0 下面哪位不是文艺复兴时期的著名麻瓜艺术家 尼古拉弗拉梅尔 
0 如果麻瓜想去溜冰，那他们要在哪个身体部位穿上溜冰鞋 脚 
0 CAT扫描是做什么用的 诊断内部损伤 
0 下列哪项不是麻瓜的乐器 电锯 
0 哪部已经被废止的美国法律禁止巫师和麻瓜通婚或交友 拉帕波特法 
0 国际巫师联合会保密法第73条不包括下述哪项 哑炮 
0 首先飞上天的麻瓜，莱特兄弟是哪一年飞行成功的 1903 
0 下列哪一项不是印刷机的发明带来的直接结果 塞勒姆女巫审判案 
0 下列哪项不是代指不懂魔法的父母生的不懂魔法的人的词语 哑炮 
0 印刷机是什么时候发明的 1436 
0 如果麻瓜想改变头发的颜色，他们会用什么东西 染发剂 
0 哪类麻瓜职业可能会用到听诊器 医生 
0 下列哪项不在禁止用麻瓜物品办公室的监管范围之内 跳绳 
0 麻瓜为什么要戴牙套 为矫正牙齿 
0 第一部麻瓜电子游戏是什么时候发明的 1958 
0 蹦床是用来做什么的 让人蹦上天 
0 人口密度最大的麻瓜城市是 东京 
0 麻瓜用什么调控家里的温度 暖气和空调 
0 麻瓜的哪种水下呼吸装置有类似于泡头咒的效果 潜水头盔 
0 世界首部商用载人电梯是什么时候安装的 1857 
0 麻瓜用什么东西在水下呼吸 呼吸管 
0 麻瓜不用下列哪项给房间照明 萤火虫 
0 如果麻瓜想改变头发的颜色，他们会用什么东西 染发剂 
0 迪斯科球是什么东西 表面全是小镜子的滚动球体 
0 楔形文字，已知最早的书写体系之一，是何时首先使用的 公元前3400年 
0 下列哪项不是麻瓜使用的能量来源 脑力 
0 如果麻瓜的家起了火，他们会给谁打电话请求灭火 消防员 
0 如果麻瓜把自己锁在车或者房子外面，他们会给谁打电话 锁匠 
0 下列哪一项不是捉弄麻瓜的例子 棒糖羽毛笔 
0 麻瓜对火螃蟹很感兴趣，是因为什么 它的壳上有贵重的珠宝 
0 部分学生为了逃课会服用发烧糖请问认为腋下温度超过多少摄氏度算发烧 37.3℃ 
0 眼睛可见光谱中所能看到的频率最高的光是什么颜色的 紫色 
0 研究发现，太阳系中拥有最多卫星的行星是 土星 
0 著名科学家诺贝尔，与以下哪种神奇生物来自同一个故乡 瑞典短鼻龙 
0 理论上说，所乘坐交通工具飞机，飞行在大气层中的哪一层是最稳定 平流层 
0 糖尿病是困扰人类的一大问题，使用什么东西来对付这种疾病 胰岛素 
0 作家儒勒凡尔纳的小说描绘了精彩的科幻世界以下哪部不是他的作品 三体 
0 生物学家研究发现，正常人类有多少对肋骨 12 
0 你知道世界著名的思想家、教育家，同时也是儒家学派创始人是谁吗 孔子 
0 哈士奇是一种很受麻瓜欢迎的宠物，除了陪伴人类以外 雪撬犬 
0 常常使用水银温度计查探体温，水银又被称为 汞 
0 圆的周长与直径的比值被称为圆周率，它是一个 无限不循环小数 
0 通常利用什么来确定某个人的位置 卫星导航系统 
0 生物学家发现，以下哪个选项没有细胞结构 病毒 
0 悄声咒和扩音咒能改变声音的大小请问一般用什么单位来形容声音强度呢 分贝 
0 以下哪种是世界中常见的止痛药 布洛芬 
0 请阅读一条化学方程式2Na+2H20==2NaOH+H2个把这类反应称之为 置换反应 
0 戈德里克山谷位于英格兰，有谁知道它具体在英格兰的哪个方向 西南部 
0 作家查尔斯狄更斯有部作品叫雾都孤儿，你知道雾都指的是哪座城市吗 伦敦 
0 人为什么能在死海中漂浮不沉 盐分高 
0 发明了许多发电方式，以下不是用可再生能源发电的是 火力发电 
0 数学家发现，三角形的内角和是多少度 180° 
0 天文学家目前能够观测到离地球最近的一颗恒星，叫什么名字 比邻星 
0 丝绸是世界中常见的纺织品，它与哪种动物息息相关 蚕 
0 世界中常见的微波炉，是利用什么东西来达到加热食物的效果的 电磁波 
0 可乐是最爱的饮品之一那么大家知道可乐是添加了什么，才会冒泡的吗 二氧化碳 
0 铅笔是常用的书写工具之一铅笔芯的主要材料是 石墨 
0 有种灯泡叫白炽灯，用久了会发黑，谁知道这是为什么 钨丝升华 
0 麻瓜成立世界自然基金会以促进环保事业的发展你知道它的标志是什么动物吗 熊猫 
0 一名前往挪威脊背龙的故乡旅行，他不可能看见什么景观 热带雨林 
0 以下哪个选项是著名作家亚历山大小仲马的作品 茶花女 
0 能吃到的零食中通常不包括下列哪一项 吹宝超级泡泡糖 
0 心理学家艾宾浩斯发现遗忘是有规律的如果学习后不进行复习，1天后大约只能记住多少信息 0.33 
0 足球是麻瓜喜爱的运动以下哪个位置的运动员可以用手接触足球 守门员 
0 通常情况下，以下哪种交通工具速度最快 飞机 
0 计算机是们常用的一种物品请问计算机一般采用什么进制的 二进制 
0 世界中随处可见禁止吸烟的标识请问香烟中什么物质会对人体造成伤害 尼古丁 
0 部分巫师与需要佩戴近视眼镜以矫正视力那么近视眼镜的原理是 凹透镜 
0 当乘坐的汽车急刹车时，他的身体会不受控制地前倾这是因为 惯性 
0 按照生物学的分类，以下哪种动物不属于猫科 猫头鹰 
0 游走球的直径是10英寸，尝试换算是多少厘米 25 
0 随着科学技术的发展，对可再生能源的利用越加广泛以下哪个不属于可再生能源 天然气 
0 和麻瓜相处时，巫师通常不应身着什么衣服 色彩鲜艳的喇叭裤 
0 下列发明中，哪一项无法完全被魔法复制 计算机 
0 数学家发现，圆形周长的计算公式是 2πr 
0 以下哪个不是麻瓜艺术家达芬奇的作品 星月夜 
0 世界中，最大的湖泊是 里海 
0 研究发现，猫头鹰的头部可以旋转多少度 270 
0 天文学认为，以下行星中公转周期最长的是 海王星 
0 世界中存在绝对零度的说法，大约是指多少度呢 273℃ 
0 一本由科学家爱因斯坦撰写的书本，提到不利用时间转换器就穿越时空的假想这本书是 相对论 
0 一名伟大的科学家提出了日心说，他的名字是 尼古拉哥白尼 
0 常常利用发电机产生能量，世界上第一台发电机是谁发明的 法拉第 
0 水仙不仅是魔药材料，也是一种观赏花卉请问麻瓜生物学把它划分为哪个科 石蒜科 
0 20世纪40年代，开始使用某种抗生素以对付各类病痛这种抗生素的名字是 青霉素 
0 存储在低温环境下的蜂蜜会结晶，结晶部分的主要含量是 葡萄糖 
0 科学家发现，冰为什么会漂浮在水上 冰的密度更小 
0 一名前往斯芬克斯的故乡旅行，他不可能看到哪个景观 太平洋海岸 
0 巫师不应与麻瓜进行何种交往行为 出售缩身钥匙 
0 以下哪个是所说的计算机硬件 以上都是 
0 文学巨著战争与和平是哪位文学家的代表作 列夫托尔斯泰 
0 有一种名为雪人的神奇生物，来自喜马拉雅地区将喜马拉雅的地形称为 山地 
0 第二次工业革命期间，科学家莱特兄弟发明了 飞机 
0 和礼堂里永不融化的冰柱不同，世界的冰块一般会在摄氏多少度时融化 0℃ 
0 音乐深受的喜爱你知道被称为世界音乐之都的是哪座城市吗 维也纳 
0 根据的观察，以下哪颗行星没有相对应的卫星 水星 
0 一名麻瓜心理学家通过狗对铃声和喂食的反应，提出了条件反射理论，他是 巴甫洛夫 
0 下列选项中，哪一项的魔法效果未曾被的聪明才智复制 冥想盆 
0 键盘是常用的计算机输入设备请问同时按下Ctrl+V，能够实现什么效果 粘贴 
0 麻瓜的挂钟和巫师的挂钟不同，以下哪个是麻瓜挂钟不能 家人的状态 
0 麻瓜把月球运动到太阳和地球中间，且三者正好处在一条直线引发的天文现象称为 日食 
0 常常使用手机进行联系请问世界上第一部商业化手机是在什么时候被发明的 20世纪 
0 研究认为，雪后比下雪时更冷的原因是 熔化吸热 
0 导盲犬是麻瓜的好伙伴一只合格的导盲犬，不需要拥有什么特征 攻击性强 
0 数学家把三角形中，任意一锐角A的对边与斜边的比叫做 sinA 
0 在生物学中，以下哪种神奇生物最有可能被划分为冷血动物 火灰蛇 
0 请问月地距离最远时大概有多远 405696千米 
0 麻瓜的生活离不开电以下麻瓜世界常见物品中，哪种不是绝缘体 金属 
0 地理学家发现，世界上平均海拔最高的高原是 青藏高原 
0 按照生物学的分类，以下哪种动物不属于犬科 鬣狗 
0 对铅笔进行了分类，请问2B铅笔比4B铅笔更 更硬 
0 已知麻瓜世界中最古老的英雄史诗是 吉尔伽美什 
0 元素是化学中的定义，谁知道化学中发现了多少元素 118 
0 有谁知道木卫二上覆盖着什么 冰雪 
0 以下哪个选项不是常用的图片格式 WMA 
0 玫瑰不仅是魔药材料，也是一种观赏花卉请问生物学把它划分为哪个科 蔷薇科 
0 根据天文学划定时区那么英国魔法部所在的伦敦属于哪个时区 零时区 
0 造成了大量死亡的黑死病，主要通过什么动物传播 老鼠 
0 使用欧姆作为什么单位 电阻 
0 使用什么东西作为巧克力的主要原料 可可豆 
0 水杯中的羽毛笔看起来好像折断了麻瓜对这种现象的解释是 光的折射 
0 公元1世纪，火山的爆发掩埋了一座位于亚平宁半岛的城市这座城市是 庞贝古城 
0 能利用计算机模拟虚拟环境，给予人特殊的环境沉浸感请问这种技术的简称是 VR 
0 地理学家发现，以下哪个湖泊不是淡水湖 艾尔湖 
0 麻瓜喜欢饮用一种名为奶茶的饮料以下哪个选项不属于过量饮用奶茶的后果 导致感冒 
0 麻瓜科学家阿基米德说给我一个支点，我就能撬起整个地球这句话涉及的物理原理是 杠杆原理 
0 麻瓜经常使用什么电磁波消毒灭菌 紫外线 
0 参考古怪姐妹乐队，推测的摇滚乐队中通常没有哪个位置 调音手 
0 请根据麻瓜数学的常识，选出与9%站台中9%相等的数字 9.75 
0 麻瓜有时也使用羽毛笔，有谁知道他们可能用哪种羽毛笔 孔雀毛羽毛笔 
0 麻瓜地理学家发现，世界上最大的一块大陆是 亚欧大陆 
0 麻瓜发明了国际摩尔斯电码救难信号，方便拯救落难者，这个信号是 SOS 
0 面有顽固性粉刺的通常使用什么治愈自己 护肤用品 
0 参考古怪姐妹乐队，推测的摇滚乐队中通常没有哪个位置 调音手 
0 高达828米的哈法利塔，凝聚着建筑学的智慧，你知道它位于哪个城市吗 迪拜 
0 MB是运用在计算机领域的储存单位请问1MB等于多少KB 1024 
0 生物学中，有一种承载了遗传信息的核酸，它的简称是 DNA 
0 麻瓜的饮品中，通常不包括下列哪一项 峡谷水 
0 兵马俑是哪位中国麻瓜皇帝的陵墓 秦始皇 
0 电是现代生活中不可缺少的部分你知道哪种电路中通过各电器的电流相等吗 串联电路 
0 在麻瓜历法中，闰年有366天以下哪个是麻瓜历法中的闰年 1844 
0 声呐是发明的一种探测设备你知道从哪种动物身上获取了相关灵感吗 海豚 
